,ID,Symbol,Entrez_Gene_ID,MGI_Marker_ID,Name,Feature_Type
15007,10425814,Mpped1,223726,MGI:106316,metallophosphoesterase domain containing 1,protein coding gene
15008,10425822,Pnpla3,116939,MGI:2151796,patatin-like phospholipase domain containing 3,protein coding gene
15009,10425834,Samm50,68653,MGI:1915903,sorting and assembly machinery component 50 homolog (S. cerevisiae),protein coding gene
15010,10425852,Parvb,170736,MGI:2153063,"parvin, beta",protein coding gene
15011,10425866,Parvg,64099,MGI:2158329,"parvin, gamma",protein coding gene
15012,10425880,Prr5,109270,MGI:1924714,proline rich 5 (renal),protein coding gene
15013,10425890,Arhgap8,73167,MGI:1920417,Rho GTPase activating protein 8,protein coding gene
15014,10425903,Gm4217,100043084,MGI:3782393,predicted gene 4217,pseudogene
15015,10425905,Nup50,18141,MGI:1351502,nucleoporin 50,protein coding gene
15016,10425914,Upk3a,22270,MGI:98914,uroplakin 3A,protein coding gene
15017,10425923,Fam118a,73225,MGI:1920475,"family with sequence similarity 118, member A",protein coding gene
15018,10425936,Ribc2,67747,MGI:1914997,RIB43A domain with coiled-coils 2,protein coding gene
15019,10425945,Fbln1,14114,MGI:95487,fibulin 1,protein coding gene
15020,10425966,Atxn10,54138,MGI:1859293,ataxin 10,protein coding gene
15021,10425981,Gm4825,223745,MGI:3647768,predicted pseudogene 4825,pseudogene
15022,10425983,NA,NA,NA,NA,NA
15023,10425985,NA,NA,NA,NA,NA
15024,10425987,Ppara,19013,MGI:104740,peroxisome proliferator activated receptor alpha,protein coding gene
15025,10425999,Ttc38,239570,MGI:2146198,tetratricopeptide repeat domain 38,protein coding gene
15026,10426016,Gtse1,29870,MGI:1352755,G two S phase expressed protein 1,protein coding gene
15027,10426030,Trmu,72026,MGI:1919276,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase,protein coding gene
15028,10426042,Gramd4,223752,MGI:2676308,GRAM domain containing 4,protein coding gene
15029,10426065,Tbc1d22a,223754,MGI:1289265,"TBC1 domain family, member 22a",protein coding gene
15030,10426079,NA,NA,NA,NA,NA
15031,10426081,Fam19a5,106014,MGI:2146182,"family with sequence similarity 19, member A5",protein coding gene
15032,10426089,Zdhhc25,70073,MGI:1917323,"zinc finger, DHHC domain containing 25",protein coding gene
15033,10426093,Zbed4,223773,MGI:2682302,"zinc finger, BED domain containing 4",protein coding gene
15034,10426098,Creld2,76737,MGI:1923987,cysteine-rich with EGF-like domains 2,protein coding gene
15035,10426110,Pim3,223775,MGI:1355297,proviral integration site 3,protein coding gene
15036,10426118,Mov10l1,83456,MGI:1891384,Moloney leukemia virus 10-like 1,protein coding gene
15037,10426148,NA,NA,NA,NA,NA
15038,10426150,Panx2,406218,MGI:1890615,pannexin 2,protein coding gene
15039,10426157,Trabd,67976,MGI:1915226,TraB domain containing,protein coding gene
15040,10426169,1300018J18Rik,223776,MGI:1919007,RIKEN cDNA 1300018J18 gene,protein coding gene
15041,10426180,Ppp6r2,71474,MGI:1918724,"protein phosphatase 6, regulatory subunit 2",protein coding gene
15042,10426208,Adm2,223780,MGI:2675256,adrenomedullin 2,protein coding gene
15043,10426213,Miox,56727,MGI:1891725,myo-inositol oxygenase,protein coding gene
15044,10426225,Ncaph2,52683,MGI:1289164,"non-SMC condensin II complex, subunit H2",protein coding gene
15045,10426240,NA,NA,NA,NA,NA
15046,10426242,C730034F03Rik,319362,MGI:2441921,RIKEN cDNA C730034F03 gene,unclassified gene
15047,10426244,Mapk8ip2,60597,MGI:1926555,mitogen-activated protein kinase 8 interacting protein 2,protein coding gene
15048,10426261,Shank3,58234,MGI:1930016,SH3/ankyrin domain gene 3,protein coding gene
15049,10426284,Acr,11434,MGI:87884,acrosin prepropeptide,protein coding gene
15050,10426292,Alg10b,380959,MGI:2146159,"asparagine-linked glycosylation 10 homolog B (yeast, alpha-1,2-glucosyltransferase)",protein coding gene
15051,10426296,Gm10839,100038621,MGI:3642029,predicted gene 10839,protein coding gene
15052,10426298,NA,NA,NA,NA,NA
15053,10426301,NA,NA,NA,NA,NA
15054,10426304,NA,NA,NA,NA,NA
15055,10426315,Lrrk2,66725,MGI:1913975,leucine-rich repeat kinase 2,protein coding gene
15056,10426368,Lrrk2,66725,MGI:1913975,leucine-rich repeat kinase 2,protein coding gene
15057,10426370,Smgc,223809,MGI:1859618,submandibular gland protein C,protein coding gene
15058,10426383,Muc19,239611,MGI:2676278,mucin 19,protein coding gene
15059,10426385,Muc19,239611,MGI:2676278,mucin 19,protein coding gene
15060,10426397,Cntn1,12805,MGI:105980,contactin 1,protein coding gene
15061,10426425,Pdzrn4,239618,MGI:3056996,PDZ domain containing RING finger 4,protein coding gene
15062,10426435,Gm5523,433273,MGI:3649089,predicted pseudogene 5523,pseudogene
15063,10426437,NA,NA,NA,NA,NA
15064,10426439,Pphln1,223828,MGI:1917029,periphilin 1,protein coding gene
15065,10426451,Irak4,266632,MGI:2182474,interleukin-1 receptor-associated kinase 4,protein coding gene
15066,10426467,Tmem117,320709,MGI:2444580,transmembrane protein 117,protein coding gene
15067,10426477,Snrpc,20630,MGI:109489,U1 small nuclear ribonucleoprotein C,protein coding gene
15068,10426479,Ano6,105722,MGI:2145890,anoctamin 6,protein coding gene
15069,10426500,Rpl29,19944,MGI:99687,ribosomal protein L29,protein coding gene
15070,10426503,Gm4371,100043335,MGI:3782556,predicted gene 4371,pseudogene
15071,10426507,Arid2,77044,MGI:1924294,"AT rich interactive domain 2 (ARID, RFX-like)",protein coding gene
15072,10426533,NA,NA,NA,NA,NA
15073,10426535,Fam113b,239647,MGI:2446270,"family with sequence similarity 113, member B",protein coding gene
15074,10426542,Gm10835,100038643,MGI:3642479,predicted gene 10835,unclassified gene
15075,10426544,Slc48a1,67739,MGI:1914989,"solute carrier family 48 (heme transporter), member 1",protein coding gene
15076,10426550,Tmem106c,380967,MGI:1196384,transmembrane protein 106C,protein coding gene
15077,10426557,Pfkm,18642,MGI:97548,"phosphofructokinase, muscle",protein coding gene
15078,10426581,AI836003,239650,MGI:2146066,expressed sequence AI836003,protein coding gene
15079,10426584,1700031M16Rik,73302,MGI:1920552,RIKEN cDNA 1700031M16 gene,unclassified gene
15080,10426592,Olfr282,258449,MGI:3030116,olfactory receptor 282,protein coding gene
15081,10426594,Olfr281,258277,MGI:3030115,olfactory receptor 281,protein coding gene
15082,10426598,NA,NA,NA,NA,NA
15083,10426601,Olfr279,258502,MGI:3030113,olfactory receptor 279,protein coding gene
15084,10426603,9330020H09Rik,100048895,MGI:3704457,RIKEN cDNA 9330020H09 gene,unclassified gene
15085,10426606,4930415O20Rik,73863,MGI:1921113,RIKEN cDNA 4930415O20 gene,protein coding gene
15086,10426611,Cacnb3,12297,MGI:103307,"calcium channel, voltage-dependent, beta 3 subunit",protein coding gene
15087,10426627,Ccdc65,105833,MGI:2146001,coiled-coil domain containing 65,protein coding gene
15088,10426637,Wnt1,22408,MGI:98953,wingless-related MMTV integration site 1,protein coding gene
15089,10426643,B130046B21Rik,100049164,MGI:3704458,RIKEN cDNA B130046B21 gene,lincRNA gene
15090,10426645,B430209F14Rik,320551,MGI:2444254,RIKEN cDNA B430209F14 gene,unclassified gene
15091,10426648,Gm8973,668092,MGI:3648534,predicted gene 8973,protein coding gene
15092,10426650,Tuba1c,22146,MGI:1095409,"tubulin, alpha 1C",protein coding gene
15093,10426656,Prph,19132,MGI:97774,peripherin,protein coding gene
15094,10426669,Troap,78733,MGI:1925983,trophinin associated protein,protein coding gene
15095,10426685,Dnajc22,72778,MGI:1920028,"DnaJ (Hsp40) homolog, subfamily C, member 22",protein coding gene
15096,10426689,Spats2,72572,MGI:1919822,"spermatogenesis associated, serine-rich 2",protein coding gene
15097,10426704,Kcnh3,16512,MGI:1341723,"potassium voltage-gated channel, subfamily H (eag-related), member 3",protein coding gene
15098,10426722,Prpf40b,54614,MGI:1925583,PRP40 pre-mRNA processing factor 40 homolog B (yeast),protein coding gene
15099,10426751,Tmbim6,110213,MGI:99682,transmembrane BAX inhibitor motif containing 6,protein coding gene
15100,10426760,Aqp2,11827,MGI:1096865,aquaporin 2,protein coding gene
15101,10426767,Aqp5,11830,MGI:106215,aquaporin 5,protein coding gene
15102,10426773,Aqp6,11831,MGI:1341204,aquaporin 6,protein coding gene
15103,10426782,Accn2,11419,MGI:1194915,"amiloride-sensitive cation channel 2, neuronal",protein coding gene
15104,10426798,Smarcd1,83797,MGI:1933623,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",protein coding gene
15105,10426812,Gpd1,14555,MGI:95679,glycerol-3-phosphate dehydrogenase 1 (soluble),protein coding gene
15106,10426822,2310016M24Rik,66379,MGI:1913629,RIKEN cDNA 2310016M24 gene,protein coding gene
15107,10426827,Larp4,207214,MGI:2443114,"La ribonucleoprotein domain family, member 4",protein coding gene
15108,10426835,Dip2b,239667,MGI:2145977,DIP2 disco-interacting protein 2 homolog B (Drosophila),protein coding gene
15109,10426875,Atf1,11908,MGI:1298366,activating transcription factor 1,protein coding gene
15110,10426880,Tmprss12,75002,MGI:1922252,"transmembrane (C-terminal) protease, serine 12",protein coding gene
15111,10426889,Sec61b,66212,MGI:1913462,Sec61 beta subunit,protein coding gene
15112,10426891,Mettl7a1,70152,MGI:1916523,methyltransferase like 7A1,protein coding gene
15113,10426894,Gm10035,668178,MGI:3710670,predicted gene 10035,protein coding gene
15114,10426898,Higd1c,380975,MGI:2685767,"HIG1 domain family, member 1C",protein coding gene
15115,10426905,Gm5475,432982,MGI:3646320,predicted gene 5475,protein coding gene
15116,10426909,Letmd1,68614,MGI:1915864,LETM1 domain containing 1,protein coding gene
15117,10426921,Dazap2,23994,MGI:1344344,DAZ associated protein 2,protein coding gene
15118,10426924,Slc4a8,59033,MGI:1928745,"solute carrier family 4 (anion exchanger), member 8",protein coding gene
15119,10426955,Scn8a,20273,MGI:103169,"sodium channel, voltage-gated, type VIII, alpha",protein coding gene
15120,10426991,Ankrd33,208258,MGI:2443398,ankyrin repeat domain 33,protein coding gene
15121,10426999,Acvrl1,11482,MGI:1338946,"activin A receptor, type II-like 1",protein coding gene
15122,10427015,Acvr1b,11479,MGI:1338944,"activin A receptor, type 1B",protein coding gene
15123,10427026,Grasp,56149,MGI:1860303,GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein,protein coding gene
15124,10427035,Nr4a1,15370,MGI:1352454,"nuclear receptor subfamily 4, group A, member 1",protein coding gene
15125,10427045,9430023L20Rik,68118,MGI:1915368,RIKEN cDNA 9430023L20 gene,protein coding gene
15126,10427049,6030408B16Rik,77717,MGI:1924967,RIKEN cDNA 6030408B16 gene,unclassified gene
15127,10427052,Krt7,110310,MGI:96704,keratin 7,protein coding gene
15128,10427063,1700011A15Rik,66322,MGI:1913572,RIKEN cDNA 1700011A15 gene,protein coding gene
15129,10427070,Krt86,16679,MGI:109362,keratin 86,protein coding gene
15130,10427075,Krt18,16668,MGI:96692,keratin 18,protein coding gene
15131,10427083,Eif4b,75705,MGI:95304,eukaryotic translation initiation factor 4B,protein coding gene
15132,10427095,Tenc1,209039,MGI:2387586,tensin like C1 domain-containing phosphatase,protein coding gene
15133,10427125,Igfbp6,16012,MGI:96441,insulin-like growth factor binding protein 6,protein coding gene
15134,10427131,Soat2,223920,MGI:1332226,sterol O-acyltransferase 2,protein coding gene
15135,10427148,Zfp740,68744,MGI:1915994,zinc finger protein 740,protein coding gene
15136,10427159,Gm9918,432988,MGI:3646315,predicted gene 9918,unclassified gene
15137,10427162,Mfsd5,106073,MGI:2145901,major facilitator superfamily domain containing 5,protein coding gene
15138,10427166,Espl1,105988,MGI:2146156,extra spindle poles-like 1 (S. cerevisiae),protein coding gene
15139,10427199,Pfdn5,56612,MGI:1928753,prefoldin 5,protein coding gene
15140,10427205,Myg1,60315,MGI:1929864,melanocyte proliferating gene 1,protein coding gene
15141,10427214,Sp1,20683,MGI:98372,trans-acting transcription factor 1,protein coding gene
15142,10427222,Amhr2,110542,MGI:105062,anti-Mullerian hormone type 2 receptor,protein coding gene
15143,10427235,Prr13,66151,MGI:1913401,proline rich 13,protein coding gene
15144,10427241,Pcbp2,18521,MGI:108202,poly(rC) binding protein 2,protein coding gene
15145,10427253,NA,NA,NA,NA,NA
15146,10427255,Tarbp2,21357,MGI:103027,TAR (HIV) RNA binding protein 2,protein coding gene
15147,10427266,Rpl39,67248,MGI:1914498,ribosomal protein L39,protein coding gene
15148,10427268,Hoxc13,15422,MGI:99560,homeobox C13,protein coding gene
15149,10427272,Hoxc12,15421,MGI:96194,homeobox C12,protein coding gene
15150,10427277,Hoxc11,109663,MGI:96193,homeobox C11,protein coding gene
15151,10427280,Hoxc10,209448,MGI:96192,homeobox C10,protein coding gene
15152,10427284,NA,NA,NA,NA,NA
15153,10427286,Hoxc9,15427,MGI:96199,homeobox C9,protein coding gene
15154,10427290,Hoxc8,15426,MGI:96198,homeobox C8,protein coding gene
15155,10427293,Hoxc6,15425,MGI:96197,homeobox C6,protein coding gene
15156,10427297,Hoxc5,15424,MGI:96196,homeobox C5,protein coding gene
15157,10427301,NA,NA,NA,NA,NA
15158,10427303,Hoxc4,15423,MGI:96195,homeobox C4,protein coding gene
15159,10427308,Gm10830,100038520,MGI:3641625,predicted gene 10830,protein coding gene
15160,10427310,Hnrnpa1,15382,MGI:104820,heterogeneous nuclear ribonucleoprotein A1,protein coding gene
15161,10427323,Copz1,56447,MGI:1929063,"coatomer protein complex, subunit zeta 1",protein coding gene
15162,10427334,NA,NA,NA,NA,NA
15163,10427336,Nckap1l,105855,MGI:1926063,NCK associated protein 1 like,protein coding gene
15164,10427369,Pde1b,18574,MGI:97523,"phosphodiesterase 1B, Ca2+-calmodulin dependent",protein coding gene
15165,10427391,Gm7962,666167,MGI:3643213,predicted gene 7962,pseudogene
15166,10427399,NA,NA,NA,NA,NA
15167,10427402,Ghr,14600,MGI:95708,growth hormone receptor,protein coding gene
15168,10427418,NA,NA,NA,NA,NA
15169,10427420,Fbxo4,106052,MGI:2146220,F-box protein 4,protein coding gene
15170,10427428,AW549877,106064,MGI:2146232,expressed sequence AW549877,protein coding gene
15171,10427436,C7,109828,MGI:88235,complement component 7,protein coding gene
15172,10427454,Card6,239319,MGI:3032959,"caspase recruitment domain family, member 6",protein coding gene
15173,10427459,Card6,239319,MGI:3032959,"caspase recruitment domain family, member 6",protein coding gene
15174,10427461,Ptger4,19219,MGI:104311,prostaglandin E receptor 4 (subtype EP4),protein coding gene
15175,10427468,NA,NA,NA,NA,NA
15176,10427471,Osmr,18414,MGI:1330819,oncostatin M receptor,protein coding gene
15177,10427492,Gm10050,791333,MGI:3642189,predicted gene 10050,protein coding gene
15178,10427494,NA,NA,NA,NA,NA
15179,10427496,Egflam,268780,MGI:2146149,"EGF-like, fibronectin type III and laminin G domains",protein coding gene
15180,10427521,Wdr70,545085,MGI:1921020,WD repeat domain 70,protein coding gene
15181,10427538,Nipbl,71175,MGI:1913976,Nipped-B homolog (Drosophila),protein coding gene
15182,10427590,Slc1a3,20512,MGI:99917,"solute carrier family 1 (glial high affinity glutamate transporter), member 3",protein coding gene
15183,10427603,Gm5210,382969,MGI:3644379,predicted gene 5210,pseudogene
15184,10427606,Skp2,27401,MGI:1351663,S-phase kinase-associated protein 2 (p45),protein coding gene
15185,10427622,NA,NA,NA,NA,NA
15186,10427624,Ugt3a1,105887,MGI:2146055,"UDP glycosyltransferases 3 family, polypeptide A1",protein coding gene
15187,10427628,Il7r,16197,MGI:96562,interleukin 7 receptor,protein coding gene
15188,10427640,NA,NA,NA,NA,NA
15189,10427653,NA,NA,NA,NA,NA
15190,10427655,NA,NA,NA,NA,NA
15191,10427657,NA,NA,NA,NA,NA
15192,10427659,NA,NA,NA,NA,NA
15193,10427661,NA,NA,NA,NA,NA
15194,10427663,NA,NA,NA,NA,NA
15195,10427665,NA,NA,NA,NA,NA
15196,10427667,NA,NA,NA,NA,NA
15197,10427669,NA,NA,NA,NA,NA
15198,10427671,NA,NA,NA,NA,NA
15199,10427673,NA,NA,NA,NA,NA
15200,10427675,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15201,10427677,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15202,10427679,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15203,10427681,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15204,10427683,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15205,10427685,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15206,10427687,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15207,10427689,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15208,10427691,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15209,10427693,Spef2,320277,MGI:2443727,sperm flagellar 2,protein coding gene
15210,10427704,Dnajc21,78244,MGI:1925371,"DnaJ (Hsp40) homolog, subfamily C, member 21",protein coding gene
15211,10427718,Brix1,67832,MGI:1915082,"BRX1, biogenesis of ribosomes, homolog (S. cerevisiae)",protein coding gene
15212,10427729,Ttc23l,75777,MGI:1923027,tetratricopeptide repeat domain 23-like,protein coding gene
15213,10427742,Gm8174,666579,MGI:3648322,predicted gene 8174,pseudogene
15214,10427744,Rai14,75646,MGI:1922896,retinoic acid induced 14,protein coding gene
15215,10427766,Rxfp3,239336,MGI:2441827,relaxin family peptide receptor 3,protein coding gene
15216,10427772,Tars,110960,MGI:106314,threonyl-tRNA synthetase,protein coding gene
15217,10427792,NA,NA,NA,NA,NA
15218,10427796,Npr3,18162,MGI:97373,natriuretic peptide receptor 3,protein coding gene
15219,10427807,Sub1,20024,MGI:104811,SUB1 homolog (S. cerevisiae),protein coding gene
15220,10427814,NA,NA,NA,NA,NA
15221,10427816,Pdzd2,68070,MGI:1922394,PDZ domain containing 2,protein coding gene
15222,10427845,F830212C03Rik,100038613,MGI:3641876,RIKEN cDNA F830212C03 gene,unclassified gene
15223,10427847,NA,NA,NA,NA,NA
15224,10427849,6030458C11Rik,77877,MGI:1925127,RIKEN cDNA 6030458C11 gene,protein coding gene
15225,10427862,Cdh6,12563,MGI:107435,cadherin 6,protein coding gene
15226,10427877,NA,NA,NA,NA,NA
15227,10427879,NA,NA,NA,NA,NA
15228,10427881,Gm8341,666875,MGI:3647182,predicted gene 8341,pseudogene
15229,10427883,Acot10,64833,MGI:1928940,acyl-CoA thioesterase 10,protein coding gene
15230,10427885,Hnrnpa1,15382,MGI:104820,heterogeneous nuclear ribonucleoprotein A1,protein coding gene
15231,10427888,NA,NA,NA,NA,NA
15232,10427890,NA,NA,NA,NA,NA
15233,10427895,Basp1,70350,MGI:1917600,"brain abundant, membrane attached signal protein 1",protein coding gene
15234,10427898,Fbxl7,448987,MGI:3052506,F-box and leucine-rich repeat protein 7,protein coding gene
15235,10427904,Fbxl7,448987,MGI:3052506,F-box and leucine-rich repeat protein 7,protein coding gene
15236,10427906,D130046C19Rik,100038662,MGI:3642886,RIKEN cDNA D130046C19 gene,unclassified gene
15237,10427908,Gm9948,791293,MGI:3641860,predicted gene 9948,protein coding gene
15238,10427910,Fam105b,432940,MGI:3577015,"family with sequence similarity 105, member B",protein coding gene
15239,10427918,Fam105a,223433,MGI:2687281,"family with sequence similarity 105, member A",protein coding gene
15240,10427928,Trio,223435,MGI:1927230,triple functional domain (PTPRF interacting),protein coding gene
15241,10427991,Trio,223435,MGI:1927230,triple functional domain (PTPRF interacting),protein coding gene
15242,10427993,NA,NA,NA,NA,NA
15243,10427995,NA,NA,NA,NA,NA
15244,10427997,Ankrd33b,67434,MGI:1917904,ankyrin repeat domain 33B,protein coding gene
15245,10428002,Ankrd33b,67434,MGI:1917904,ankyrin repeat domain 33B,protein coding gene
15246,10428004,Ankrd33b,67434,MGI:1917904,ankyrin repeat domain 33B,protein coding gene
15247,10428008,Ankrd33b,67434,MGI:1917904,ankyrin repeat domain 33B,protein coding gene
15248,10428012,Ropn1l,252967,MGI:2182357,ropporin 1-like,protein coding gene
15249,10428020,March6,223455,MGI:2442773,membrane-associated ring finger (C3HC4) 6,protein coding gene
15250,10428052,Cct5,12465,MGI:107185,"chaperonin containing Tcp1, subunit 5 (epsilon)",protein coding gene
15251,10428066,1700084J12Rik,73486,MGI:1920736,RIKEN cDNA 1700084J12 gene,pseudogene
15252,10428068,Tspyl5,239364,MGI:2442458,"testis-specific protein, Y-encoded-like 5",protein coding gene
15253,10428070,9430069I07Rik,77358,MGI:1924608,RIKEN cDNA 9430069I07 gene,unclassified gene
15254,10428074,Rpl30,19946,MGI:98037,ribosomal protein L30,protein coding gene
15255,10428081,Hrsp12,15473,MGI:1095401,heat-responsive protein 12,protein coding gene
15256,10428089,Nipal2,223473,MGI:1924488,NIPA-like domain containing 2,protein coding gene
15257,10428103,Stk3,56274,MGI:1928487,"serine/threonine kinase 3 (Ste20, yeast homolog)",protein coding gene
15258,10428117,NA,NA,NA,NA,NA
15259,10428119,Cox6c,12864,MGI:104614,"cytochrome c oxidase, subunit VIc",protein coding gene
15260,10428124,Rgs22,626596,MGI:3613651,regulator of G-protein signalling 22,protein coding gene
15261,10428150,Fbxo43,78803,MGI:1926053,F-box protein 43,protein coding gene
15262,10428157,Rnf19a,30945,MGI:1353623,ring finger protein 19A,protein coding gene
15263,10428171,Ankrd46,68839,MGI:1916089,ankyrin repeat domain 46,protein coding gene
15264,10428176,Snx31,66696,MGI:1913946,sorting nexin 31,protein coding gene
15265,10428192,Pabpc1,18458,MGI:1349722,"poly(A) binding protein, cytoplasmic 1",protein coding gene
15266,10428204,Ywhaz,22631,MGI:109484,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide",protein coding gene
15267,10428209,Gm10384,100038735,MGI:3641812,predicted gene 10384,protein coding gene
15268,10428211,Zfp706,68036,MGI:1915286,zinc finger protein 706,protein coding gene
15269,10428215,NA,NA,NA,NA,NA
15270,10428217,NA,NA,NA,NA,NA
15271,10428222,Ncald,52589,MGI:1196326,neurocalcin delta,protein coding gene
15272,10428232,Rrm2b,382985,MGI:2155865,ribonucleotide reductase M2 B (TP53 inducible),protein coding gene
15273,10428238,Ubr5,70790,MGI:1918040,ubiquitin protein ligase E3 component n-recognin 5,protein coding gene
15274,10428299,Gm8705,667563,MGI:3643204,predicted gene 8705,pseudogene
15275,10428302,Klf10,21847,MGI:1101353,Kruppel-like factor 10,protein coding gene
15276,10428308,G930009F23Rik,100038726,MGI:3642701,RIKEN cDNA G930009F23 gene,unclassified gene
15277,10428310,Azin1,54375,MGI:1859169,antizyme inhibitor 1,protein coding gene
15278,10428326,NA,NA,NA,NA,NA
15279,10428328,Slc25a32,69906,MGI:1917156,"solute carrier family 25, member 32",protein coding gene
15280,10428336,NA,NA,NA,NA,NA
15281,10428338,Dpys,64705,MGI:1928679,dihydropyrimidinase,protein coding gene
15282,10428353,Lrp12,239393,MGI:2443132,low density lipoprotein-related protein 12,protein coding gene
15283,10428362,Gm16294,432945,MGI:3645121,predicted gene 16294,unclassified gene
15284,10428366,Gm10383,100038501,MGI:3642700,predicted gene 10383,protein coding gene
15285,10428368,NA,NA,NA,NA,NA
15286,10428370,Abra,223513,MGI:2444891,actin-binding Rho activating protein,protein coding gene
15287,10428374,Gm5470,432947,MGI:3645123,predicted gene 5470,pseudogene
15288,10428376,Angpt1,11600,MGI:108448,angiopoietin 1,protein coding gene
15289,10428388,Rspo2,239405,MGI:1922667,R-spondin 2 homolog (Xenopus laevis),protein coding gene
15290,10428396,NA,NA,NA,NA,NA
15291,10428398,Eif3e,16341,MGI:99257,"eukaryotic translation initiation factor 3, subunit E",protein coding gene
15292,10428405,Gm10373,100038728,MGI:3642805,predicted gene 10373,protein coding gene
15293,10428407,Tmem74,239408,MGI:2443417,transmembrane protein 74,protein coding gene
15294,10428412,Nudcd1,67429,MGI:1914679,NudC domain containing 1,protein coding gene
15295,10428426,Sybu,319613,MGI:2442392,syntabulin (syntaxin-interacting),protein coding gene
15296,10428439,NA,NA,NA,NA,NA
15297,10428441,Gm5471,432950,MGI:3648310,predicted pseudogene 5471,pseudogene
15298,10428443,Kcnv1,67498,MGI:1914748,"potassium channel, subfamily V, member 1",protein coding gene
15299,10428447,Gm5472,432951,MGI:3648309,predicted gene 5472,pseudogene
15300,10428449,NA,NA,NA,NA,NA
15301,10428451,NA,NA,NA,NA,NA
15302,10428453,Csmd3,239420,MGI:2386403,CUB and Sushi multiple domains 3,protein coding gene
15303,10428509,Csmd3,239420,MGI:2386403,CUB and Sushi multiple domains 3,protein coding gene
15304,10428511,Csmd3,239420,MGI:2386403,CUB and Sushi multiple domains 3,protein coding gene
15305,10428513,Csmd3,239420,MGI:2386403,CUB and Sushi multiple domains 3,protein coding gene
15306,10428515,Csmd3,239420,MGI:2386403,CUB and Sushi multiple domains 3,protein coding gene
15307,10428517,Csmd3,239420,MGI:2386403,CUB and Sushi multiple domains 3,protein coding gene
15308,10428522,Csmd3,239420,MGI:2386403,CUB and Sushi multiple domains 3,protein coding gene
15309,10428534,Trps1,83925,MGI:1927616,trichorhinophalangeal syndrome I (human),protein coding gene
15310,10428536,Trps1,83925,MGI:1927616,trichorhinophalangeal syndrome I (human),protein coding gene
15311,10428554,Eif3h,68135,MGI:1915385,"eukaryotic translation initiation factor 3, subunit H",protein coding gene
15312,10428561,Rad21,19357,MGI:108016,RAD21 homolog (S. pombe),protein coding gene
15313,10428576,Rpl15,66480,MGI:1913730,ribosomal protein L15,protein coding gene
15314,10428579,Ext1,14042,MGI:894663,exostoses (multiple) 1,protein coding gene
15315,10428594,Samd12,320679,MGI:2444518,sterile alpha motif domain containing 12,protein coding gene
15316,10428602,NA,NA,NA,NA,NA
15317,10428604,Tnfrsf11b,18383,MGI:109587,"tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)",protein coding gene
15318,10428613,Gm5215,383032,MGI:3644834,predicted gene 5215,protein coding gene
15319,10428615,NA,NA,NA,NA,NA
15320,10428619,Enpp2,18606,MGI:1321390,ectonucleotide pyrophosphatase/phosphodiesterase 2,protein coding gene
15321,10428648,Taf2,319944,MGI:2443028,"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor",protein coding gene
15322,10428672,Dscc1,72107,MGI:1919357,defective in sister chromatid cohesion 1 homolog (S. cerevisiae),protein coding gene
15323,10428682,NA,NA,NA,NA,NA
15324,10428685,NA,NA,NA,NA,NA
15325,10428687,1700040F17Rik,73334,MGI:1920584,RIKEN cDNA 1700040F17 gene,protein coding gene
15326,10428690,Mrpl13,68537,MGI:2137218,mitochondrial ribosomal protein L13,protein coding gene
15327,10428698,Sntb1,20649,MGI:101781,"syntrophin, basic 1",protein coding gene
15328,10428707,Has2,15117,MGI:107821,hyaluronan synthase 2,protein coding gene
15329,10428714,BC026439,210463,MGI:2446114,cDNA sequence BC026439,protein coding gene
15330,10428728,9330154K18Rik,319829,MGI:2442806,RIKEN cDNA 9330154K18 gene,unclassified gene
15331,10428736,Derl1,67819,MGI:1915069,"Der1-like domain family, member 1",protein coding gene
15332,10428744,9130401M01Rik,75758,MGI:1923008,RIKEN cDNA 9130401M01 gene,protein coding gene
15333,10428753,NA,NA,NA,NA,NA
15334,10428755,Zhx1,22770,MGI:109271,zinc fingers and homeoboxes 1,protein coding gene
15335,10428763,Atad2,70472,MGI:1917722,"ATPase family, AAA domain containing 2",protein coding gene
15336,10428796,Fbxo32,67731,MGI:1914981,F-box protein 32,protein coding gene
15337,10428809,Klhl38,268807,MGI:3045310,kelch-like 38 (Drosophila),protein coding gene
15338,10428814,Anxa13,69787,MGI:1917037,annexin A13,protein coding gene
15339,10428825,NA,NA,NA,NA,NA
15340,10428827,Tmem65,74868,MGI:1922118,transmembrane protein 65,protein coding gene
